Row,ppt_annual_Total,ppt_Jan_Total,ppt_Feb_Total,ppt_Mar_Total,ppt_Apr_Total,ppt_May_Total,ppt_Jun_Total,ppt_Jul_Total,ppt_Aug_Total,ppt_Sep_Total,ppt_Oct_Total,ppt_Nov_Total,ppt_Dec_Total,tmin_annual_Total,tmin_Jan_Total,tmin_Feb_Total,tmin_Mar_Total,tmin_Apr_Total,tmin_May_Total,tmin_Jun_Total,tmin_Jul_Total,tmin_Aug_Total,tmin_Sep_Total,tmin_Oct_Total,tmin_Nov_Total,tmin_Dec_Total,tmean_annual_Total,tmean_Jan_Total,tmean_Feb_Total,tmean_Mar_Total,tmean_Apr_Total,tmean_May_Total,tmean_Jun_Total,tmean_Jul_Total,tmean_Aug_Total,tmean_Sep_Total,tmean_Oct_Total,tmean_Nov_Total,tmean_Dec_Total,tmax_annual_Total,tmax_Jan_Total,tmax_Feb_Total,tmax_Mar_Total,tmax_Apr_Total,tmax_May_Total,tmax_Jun_Total,tmax_Jul_Total,tmax_Aug_Total,tmax_Sep_Total,tmax_Oct_Total,tmax_Nov_Total,tmax_Dec_Total,tdmean_annual_Total,tdmean_Jan_Total,tdmean_Feb_Total,tdmean_Mar_Total,tdmean_Apr_Total,tdmean_May_Total,tdmean_Jun_Total,tdmean_Jul_Total,tdmean_Aug_Total,tdmean_Sep_Total,tdmean_Oct_Total,tdmean_Nov_Total,tdmean_Dec_Total,vpdmin_annual_Total,vpdmin_Jan_Total,vpdmin_Feb_Total,vpdmin_Mar_Total,vpdmin_Apr_Total,vpdmin_May_Total,vpdmin_Jun_Total,vpdmin_Jul_Total,vpdmin_Aug_Total,vpdmin_Sep_Total,vpdmin_Oct_Total,vpdmin_Nov_Total,vpdmin_Dec_Total,vpdmax_annual_Total,vpdmax_Jan_Total,vpdmax_Feb_Total,vpdmax_Mar_Total,vpdmax_Apr_Total,vpdmax_May_Total,vpdmax_Jun_Total,vpdmax_Jul_Total,vpdmax_Aug_Total,vpdmax_Sep_Total,vpdmax_Oct_Total,vpdmax_Nov_Total,vpdmax_Dec_Total,nopptdays_annual_Total,nopptdays_Jan_Total,nopptdays_Feb_Total,nopptdays_Mar_Total,nopptdays_Apr_Total,nopptdays_May_Total,nopptdays_Jun_Total,nopptdays_Jul_Total,nopptdays_Aug_Total,nopptdays_Sep_Total,nopptdays_Oct_Total,nopptdays_Nov_Total,nopptdays_Dec_Total,GDD_annual_Total,GDD_Jan_Total,GDD_Feb_Total,GDD_Mar_Total,GDD_Apr_Total,GDD_May_Total,GDD_Jun_Total,GDD_Jul_Total,GDD_Aug_Total,GDD_Sep_Total,GDD_Oct_Total,GDD_Nov_Total,GDD_Dec_Total
tdmean_Feb_Total,0.327260659688393,0.290990393257612,0.379572279753989,0.419310057756343,0.256417391437606,0.0460108674634647,0.16646377654441,0.0308697929529269,-0.090084477662774,0.0723583485881299,0.211664640062797,0.329909642646032,0.0736710745804034,0.557043609105712,0.465699055250161,0.913868874353387,0.399102198118979,0.23828653394714,0.207832206013597,0.213274020013427,0.348395048393402,0.229154539223217,0.457940759135723,0.355916955378873,0.455966230230214,0.153338968764963,0.44353251031543,0.204691722415551,0.73252370794508,0.177941406599235,-0.00103688563633274,0.132175946359972,0.0504049876655869,0.204779624283425,0.182178164160181,0.487122952998669,0.291468647279005,0.306312262731653,0.0170430376064974,0.12336511584866,-0.0156162516901488,0.496499674594157,-0.0664101777712501,-0.223322291304585,0.017351293728705,-0.106461406374802,0.00665350900573991,0.110611979572786,0.394145786676204,0.103312612441976,0.105213285005705,-0.110662836745676,0.594153888005293,0.601381331827991,1,0.467885535838091,0.42608319738878,0.321859026846739,0.343404065879296,0.346692250541558,0.143591484990816,0.337861268058333,0.331968871660778,0.47604654645489,0.178980304143818,-0.0669297454566175,-0.240148152408202,-0.0551717607426206,-0.167641693802883,-0.3776258491662,-0.230416580128792,-0.19281844038599,0.0186796094764802,0.199265816558068,0.149988890278872,-0.0513399007345762,-0.108219167520506,-0.141687846817816,-0.200157710208085,-0.241225355250142,0.0450864944093249,-0.30376625245392,-0.489325903404283,-0.205232466761735,-0.253296454579115,-0.149221047229249,0.0512007942816821,0.176228518332723,-0.137876103806959,-0.109837459469815,-0.230934593416632,-0.283032426687321,-0.252910707370601,-0.320572224876327,-0.346105987329055,-0.269697778289969,0.0335404333021239,-0.129019094648194,0.0594129441536884,0.1680499590532,-0.0260694955228339,-0.155608401744282,-0.29161974811232,-0.225642765904523,0.369964964769216,0.0907455197312783,0.537228297018324,0.0906352316211407,0.134821332032087,0.195015294866012,NaN,NaN,NaN,0.0855482813829317,0.251047530908266,0.207741889519005,0.0572726656864839
tdmean_Mar_Total,0.480446123158072,0.234449477742285,0.429007023421286,0.578240520904338,0.22516124255135,0.264966228873279,0.232239435891596,0.0905688192428889,0.0358996638725744,0.141470647308754,0.184432001519447,0.237673143204451,0.282710560093694,0.640697885151926,0.396381917963415,0.342266761541303,0.923393524227969,0.493028336431478,0.476500245057757,0.269545319622284,0.495278703507457,0.377048941994189,0.414119240847097,0.516303925710024,0.406269959100623,0.148807735678904,0.486892147654568,0.168041068160356,0.144732436555497,0.719103550867342,0.282280050941525,0.306244743828921,0.0265954531832517,0.290047355591795,0.258789064818716,0.355561612681365,0.48650680600179,0.284673208665321,-0.0188933142846976,0.101052507123189,-0.023085840161001,-0.0275065808986893,0.379271864894886,0.0271572100982541,0.0451811249835617,-0.194316533838219,0.00799461770815076,0.115965236351878,0.209449373649638,0.255731363261463,0.112605321509924,-0.170122933306202,0.668421450652283,0.464928197382299,0.467885535838091,1,0.634757582979516,0.532146621856638,0.39191739061445,0.426505652078576,0.297551685782001,0.341932775521515,0.429459096311824,0.420942013070606,0.192773936268577,0.05516051875842,-0.0568251648813226,-0.162928112857233,-0.0574109975087548,-0.136160570313033,-0.0864599338887419,-0.181580713378752,0.107953311112086,0.207959702233038,0.15114077035735,0.14165176047184,0.0712402519707061,-0.0891923103897641,-0.265834511879229,-0.211705098462941,-0.259972011251172,-0.140605709756275,-0.338848199832072,-0.287481802651189,-0.353939110921222,-0.174367930626984,0.00752037262656619,-0.00429192343184175,-0.0905932820357397,-0.106144698862578,-0.336495168972306,-0.382162548528931,-0.199874622379982,-0.338074159444262,-0.557628956696467,-0.235579554111501,-0.134450561506686,-0.0981797655093471,0.029257209100099,0.056969287181784,-0.0896750527214834,-0.134643765367696,-0.219392206941145,-0.39052123456931,0.402140758719566,0.0660236560440156,0.0714000307670636,0.56799393758114,0.169316746601854,0.23177975992387,NaN,NaN,NaN,0.0576842495125073,0.367998851861672,0.221437456501715,0.0419241283242026
tdmean_Apr_Total,0.516674648254186,0.322484727252595,0.32513539200604,0.301663759799805,0.395548126425373,0.229764544231592,0.264644312345621,0.0599917791461122,0.151472240776901,0.308350115996998,0.217842464481462,0.28440196703543,0.164985969074884,0.762321491839082,0.433644796898719,0.362372985060268,0.632241679929004,0.902873979064168,0.473088885880227,0.535617970182978,0.675902398704849,0.304850578530916,0.4597383530132,0.506112481252381,0.56377444871308,0.406948342117809,0.611825357053273,0.214430725133612,0.196908015747894,0.469820124173235,0.703013748254196,0.283370331177609,0.263867844254118,0.427856474899746,0.124455387187365,0.286222150297373,0.374307332767033,0.414785094445537,0.26216201193988,0.177370942585693,0.0228407064130055,0.0428191443210048,0.220556488832733,0.369670434100729,0.0081546085128508,-0.0459954214713622,0.0595959232072192,-0.0428230373561108,0.0445233380863639,0.0802025445611894,0.188135540350031,0.0904364822019065,0.778320882196651,0.450082550607271,0.42608319738878,0.634757582979516,1,0.538963338334157,0.61818187665763,0.572426702893639,0.379076725677135,0.493978710226757,0.469451744738707,0.576980200933575,0.40792092489161,-0.000136126817172779,0.0594425334716594,-0.0408282522059679,0.122986008673367,-0.00538064227161252,-0.112252142313403,-0.0934367183420706,0.107289162509666,-0.0139838176907214,-0.073018074479644,0.0146238808822835,0.0855129684068668,0.0695175422993783,-0.328448505987641,-0.143850601497086,-0.169905252875682,-0.118991599369405,-0.200674837378594,-0.34263157958383,-0.335992228118094,-0.185839088324302,-0.179980282844497,-0.239024408755256,-0.246433139866849,-0.09008513190773,-0.189089453472421,-0.344837696533076,-0.197237908625964,-0.241451284534983,-0.301885496803274,-0.347480228793301,-0.128054817341138,-0.103465250122451,0.0548545184592699,-0.0523710192509826,-0.193642239168321,-0.202040557573142,-0.191239333219388,-0.158091459846777,0.561420911669622,0.13291825223246,0.126496027414751,0.384937709454237,0.596330624769331,0.252207705241953,NaN,NaN,NaN,0.140729637378865,0.241924314717843,0.409487749282709,0.246286210980918
tdmean_May_Total,0.596944667138065,0.318599832797318,0.291507818071041,0.452896682209848,0.242080680525332,0.371596727881163,0.248053898763814,0.152915453766392,0.130817814763485,0.304336498340792,0.29075992830817,0.372403574189645,0.256247341656743,0.700012391847316,0.152121992070756,0.286407624036899,0.487724002427959,0.519908802743493,0.887355812567644,0.509969715027515,0.553745425140422,0.483094367295147,0.518366446468308,0.539149577085283,0.46282829792359,0.444917768213106,0.458657765135373,-0.105576276294545,0.128583743075684,0.271063848605008,0.315117995817614,0.653671390585768,0.204782053093888,0.201587340625529,0.242788456580022,0.303761082125098,0.423678952502499,0.222907680585242,0.306279138852986,-0.0183194842420944,-0.276064616684119,-0.0106727488125473,0.0117648492675921,0.0586586746571826,0.232419405090396,-0.11867773565715,-0.177522405690548,0.00558992248061591,0.0173783597623874,0.126840819425282,-0.0348854361455835,0.133622486475003,0.776045835642851,0.263301841506049,0.321859026846739,0.532146621856638,0.538963338334157,1,0.653573843701074,0.632775173567823,0.574766167298852,0.594838396897104,0.493697540167651,0.519889445670848,0.497409509269843,-0.120019377592919,-0.168374771260223,-0.0108532940617122,0.0444625063236358,0.146841059339372,-0.188212408144873,-0.180463332812447,-0.102468893858402,-0.00190172468678816,-0.167397683302842,0.0458533191132188,-0.0592823479129349,-0.0885965823947572,-0.472826479422187,-0.397667361601123,-0.191023523303964,-0.298570487846852,-0.278340235280357,-0.406402687755213,-0.408641971573347,-0.398193333666911,-0.196392371821645,-0.293110500280481,-0.247671720173634,-0.313037826568677,-0.176295973654675,-0.455953619818041,-0.378431402822828,-0.200096746580482,-0.355041589324445,-0.151205997515523,-0.276798984422344,-0.107968472667594,-0.102319311405157,-0.057336733048492,-0.250172556629418,-0.218128213644599,-0.357710030936568,-0.233457227295054,0.337377000603337,-0.106027454869461,0.150026532723376,0.18090945298148,0.288595262381261,0.283919481437351,NaN,NaN,NaN,0.142132829616626,0.367051331469052,0.17085663764338,0.33289597639975
tdmean_Jun_Total,0.670723693158808,0.287427527015363,0.316339382285212,0.244871162344488,0.395472038949066,0.396409724216608,0.396514761038513,0.0691023085927694,0.23286936745532,0.389974059145295,0.356109228483678,0.355283462689789,0.299487701384418,0.739970977881459,0.244721877854611,0.350379670101347,0.399459292045576,0.589055643740155,0.557803049834001,0.801494885098913,0.58749750734749,0.495112214204284,0.580558756276129,0.59898144535827,0.535339480460126,0.463728103534116,0.453935613173213,0.0134568477412896,0.17871865548278,0.229339363933327,0.33008934003101,0.254680657932194,0.406452206884376,0.181175555499061,0.200779661350902,0.301913520514959,0.419585703398575,0.328452608158505,0.232487338598274,-0.0736488328489491,-0.15614473111159,0.0221630123119912,0.0223811146149224,0.020042159293789,-0.131595468091632,-0.0502296903237655,-0.238063199073619,-0.0716967391375251,-0.0469024762560539,0.0561099096777454,0.0733474423036659,-0.0142547830533964,0.816995469743854,0.269255044335103,0.343404065879296,0.39191739061445,0.61818187665763,0.653573843701074,1,0.707502565973495,0.675354703749057,0.730842261194415,0.57883901967424,0.558646063433174,0.520775464404722,-0.178782136129737,0.00928584135356867,0.116371054343577,0.206022212961766,0.149097503444599,-0.19250101338879,-0.282532904560276,-0.144764545378342,-0.0874622807234548,-0.276219527061525,-0.0428376925684616,0.0756665458397575,-0.205780886671492,-0.58296060750316,-0.263678956660381,-0.141478950681927,-0.23442014623096,-0.369313697494107,-0.552152883889882,-0.523401720485296,-0.471218101007243,-0.312297477921629,-0.438638505549499,-0.323831768546055,-0.232604431658578,-0.394591704024274,-0.503476853784979,-0.281837360082527,-0.253363412510018,-0.203501207031989,-0.363649241036121,-0.278033394930417,-0.204007443358577,0.000170150483214391,-0.153534253346721,-0.314008049935251,-0.31999950777149,-0.258888173389605,-0.337074134506762,0.375368652718104,0.0568581544336368,0.183458853821888,0.159379529510705,0.269339964242656,0.25426854291842,NaN,NaN,NaN,0.324694124946033,0.301212623667136,0.282359069672954,0.195460969939647
tdmean_Jul_Total,0.740969205036894,0.34665748356673,0.371063464969987,0.311108266604418,0.289963561390604,0.429366894817488,0.377237198331948,0.33685801843422,0.194065635026867,0.448376794413458,0.319506796304824,0.431787652986536,0.222768584337431,0.656016001606307,0.226652874444202,0.253071644871736,0.34183863462327,0.531204005602101,0.537381068403789,0.466508048262554,0.69310163611018,0.478618433678841,0.489622838247193,0.595422996764854,0.57301352732839,0.349615932498403,0.314793937980884,-0.0521257491169892,0.0189740398675941,0.0994809193644955,0.287321225376026,0.27112798504177,0.0866576869305988,0.172928550687581,0.159573606741027,0.24574337216076,0.410978081250542,0.339295607513823,0.166920786383336,-0.219240767021881,-0.246044723899639,-0.165357111415522,-0.148622094984378,0.000281282346484566,-0.0809914810225998,-0.270896295413713,-0.342839216392026,-0.124929229614076,-0.0549580657756992,0.0455883661358469,0.0587288125626954,-0.0255447370436951,0.819128147586669,0.310601161610473,0.346692250541558,0.426505652078576,0.572426702893639,0.632775173567823,0.707502565973495,1,0.792791531850179,0.71258478179705,0.602946606904706,0.609111688703667,0.403345296374553,-0.39643393529883,-0.186071811687024,-0.147821836302658,-0.07215167871811,0.0661183594209171,-0.18957535516973,-0.339446541154375,-0.435257538794001,-0.221824576749111,-0.34041194602537,-0.111945899154059,-0.0135166527371189,-0.159283118832252,-0.697773597589132,-0.388848839250457,-0.357877834221216,-0.430643083728515,-0.36079350993699,-0.496613891927786,-0.571657417799699,-0.679020363438389,-0.4005342183774,-0.440329098410759,-0.370416443150587,-0.279216273423801,-0.327784464355673,-0.566757447020265,-0.387189305754385,-0.326996492905913,-0.301443093120401,-0.255894450165717,-0.315237335899296,-0.234575321693798,-0.238026611015109,-0.130674750255232,-0.299114500534633,-0.265368320333026,-0.315053990853437,-0.226478506828028,0.225146750759896,-0.0821367330187044,0.00139516251597327,0.0473379779568295,0.249317435436229,0.333903476200295,NaN,NaN,NaN,0.29739095603134,0.294503063478744,0.275766003562166,0.130994327739859
tdmean_Aug_Total,0.706335590920059,0.370443230459931,0.291639696169428,0.217847296621509,0.266302423178166,0.502707216155565,0.416426938605514,0.169975564053997,0.327185560878884,0.391749419895668,0.324838775612389,0.270925033092448,0.310536893563948,0.527723566858921,0.145932141504634,0.101105166168711,0.223804813910644,0.355023854644239,0.447435404081986,0.426246597850014,0.55252884003804,0.678988049628152,0.456873422726406,0.56135632786061,0.416994617753499,0.221846528167619,0.16520416809552,-0.107736767346391,-0.0970323059483128,0.00258415295336438,0.107946765165496,0.13678090826504,0.0455876619390068,0.111691219272789,0.312890988643692,0.169441140841131,0.394197442183363,0.242485131676387,0.00924712842176714,-0.330959940912834,-0.27497971413285,-0.238354908029853,-0.205681424469542,-0.144390002394854,-0.225580411665879,-0.301566289624244,-0.31299281646242,-0.0378828827577568,-0.154984886944061,0.0541728882351012,0.035620884440563,-0.187367817564452,0.687034507699972,0.235687909649093,0.143591484990816,0.297551685782001,0.379076725677135,0.574766167298852,0.675354703749057,0.792791531850179,1,0.70157376173919,0.580816597854764,0.439038105958435,0.273873479666807,-0.344266136162973,-0.147681853025785,-0.0846329149539967,-0.0264080899314151,0.118002345179815,-0.230341580827769,-0.349227907571691,-0.337702280253374,-0.204223574662852,-0.348438540606537,-0.0640283023303636,0.0911108004451847,-0.171282919368849,-0.688211757185317,-0.38737168634146,-0.331369579670926,-0.416666576280872,-0.38298542954866,-0.580918171524648,-0.581856597907689,-0.570297513622171,-0.394785924892226,-0.494215483789646,-0.326499370276509,-0.22511703891906,-0.418628826027106,-0.560732889402034,-0.386675403671943,-0.266921192889737,-0.242608076223792,-0.272822499844386,-0.398932921789523,-0.254471474670489,-0.0885388672963417,-0.212769470472718,-0.349261059940307,-0.257736836334143,-0.188734649506033,-0.372387008584538,0.102856441019527,-0.0681302066194318,-0.0496255871553334,-0.0421017313489814,0.0442459665352216,0.292739455467972,NaN,NaN,NaN,0.196939969929084,0.318153729816046,0.207619339902493,0.0725841145426494
tdmean_Sep_Total,0.695470584061407,0.309541401470885,0.340170405265296,0.159199466983889,0.279374281435893,0.349902757488857,0.356160486849878,0.210380677563866,0.305726515158235,0.504164044120158,0.434479704814279,0.356076800635854,0.191803578454912,0.669288879265316,0.237507297758613,0.289662178803409,0.348130371755198,0.466676005580106,0.508640980742157,0.559615615182909,0.500537605255766,0.360634035289613,0.821766414390962,0.624000940322591,0.548331318570444,0.361067704146559,0.376590489603854,0.0222774795374939,0.0557441381167983,0.207062603169743,0.238805855198712,0.299152540612138,0.238813624810084,0.0664986919686333,0.00879521828029235,0.524413387357457,0.421343793127041,0.338059860803257,0.174871295950771,-0.126297184177531,-0.137028999523024,-0.133171089501162,0.0319520042963655,-0.0231296112093246,-0.001036110207893,-0.107498394274861,-0.336412259533266,-0.273683824165521,0.101702817846215,0.0322403607752425,0.0777613905069083,-0.0219786387557518,0.791669564591585,0.271171831402441,0.337861268058333,0.341932775521515,0.493978710226757,0.594838396897104,0.730842261194415,0.71258478179705,0.70157376173919,1,0.681849879001358,0.586702578152294,0.400442896607277,-0.318145398028026,-0.00803935122561738,-0.0928012578872706,0.196756988088903,0.109550962225667,-0.161961310746513,-0.227841565537988,-0.301811944296016,-0.27567753294729,-0.339136572106433,-0.239499438473268,0.00337904243222308,-0.172419133654235,-0.614497576552237,-0.249615887058285,-0.309068459137888,-0.189082691659026,-0.347716108385747,-0.400207916312304,-0.433988481407419,-0.549644445953738,-0.505115502253413,-0.438116240383832,-0.416829341641149,-0.224986629117492,-0.298038072183523,-0.499281131310103,-0.240118505438348,-0.340971710734761,-0.109717299490293,-0.280685686391699,-0.215886170331446,-0.14909751687342,-0.132989150249282,-0.195699032613355,-0.374577524539012,-0.303651505497374,-0.318848800107188,-0.275586608307305,0.358426036903667,0.0919358542692196,0.0326725281773421,0.205812158144466,0.185579375409519,0.215707562013925,NaN,NaN,NaN,0.284797974868557,0.408883313422207,0.357654329053728,0.139860159162286
tdmean_Oct_Total,0.615082512949311,0.1569254837411,0.340866451525403,0.280170380984094,0.332607074438352,0.103535331880062,0.350989437357441,0.129470671627501,0.136071407249042,0.366001251003698,0.637457651349234,0.375518189949567,0.274621257339293,0.638194637015697,0.290528722555595,0.262201359884156,0.424821251959814,0.428277924011407,0.438488849693167,0.420229433400137,0.444241429463648,0.445146085111609,0.656227933342304,0.904378410328393,0.471783714186254,0.20722156746472,0.368532883568149,0.0900495271128103,0.0759967999106785,0.269830293389136,0.198774928883421,0.308801342608066,0.135354901918812,0.101574984214182,0.207909362624979,0.475305902161945,0.607399035226592,0.184796153181994,-0.00724968596038402,-0.103864002451427,-0.0689549698860631,-0.0785332673842773,0.0687736174844903,-0.0562875902358152,0.0896607241706767,-0.15159147025865,-0.233911314817606,-0.0202809772722995,0.179204419551276,0.0412230952885722,-0.103951556304649,-0.203151055380695,0.730557093179656,0.284799665661734,0.331968871660778,0.429459096311824,0.469451744738707,0.493697540167651,0.57883901967424,0.602946606904706,0.580816597854764,0.681849879001358,1,0.523935622424582,0.282059800636095,-0.167737525759161,0.0591256037221217,-0.0228333802116622,0.129355847842333,0.0721234051040687,-0.0487134108554573,-0.232438848079386,-0.202192215736712,-0.00722640908655405,-0.017724497039297,-0.37658913921182,-0.140900018704447,-0.28937748298492,-0.509201474795096,-0.187248873940277,-0.25918707881313,-0.217723318333459,-0.350976772629133,-0.251081434624662,-0.416926019662231,-0.441691610953966,-0.241180767097867,-0.195028247771196,-0.573506007556385,-0.414606379146136,-0.461652304950385,-0.473839829403898,-0.144429426724634,-0.229547849955257,-0.247105431458172,-0.328054840226688,0.0141718972549076,-0.174803965934372,-0.0682704443522868,-0.0600639028945151,-0.22872610223114,-0.610161570592471,-0.357929948784131,-0.330674971455591,0.258881280090754,0.149938241452233,0.0599358685043403,0.180482661690502,0.132483125593403,0.209465762674417,NaN,NaN,NaN,0.131637679120235,0.414538943275741,0.166377635874421,-0.00297513260699192
tdmean_Nov_Total,0.524572057093465,0.277196935153346,0.342349745897906,0.380473720743629,0.400284316127807,0.188342461248997,0.204226473244629,0.0910252838720325,0.0476186059819741,0.231114964069998,0.267081147801016,0.541615746282758,0.192393006425564,0.733854221109026,0.426221869365079,0.443026648093163,0.409119256553304,0.557775010074039,0.452007891616763,0.495395303062282,0.567119157711535,0.31098313667994,0.547795958874178,0.516553907569372,0.942852333876344,0.3392783814975,0.549437175967167,0.181620111676539,0.280374888086462,0.176925123682568,0.338122810618466,0.280453731029971,0.270706199346295,0.250701276945845,0.138829196489155,0.414059807830061,0.32298368438184,0.717029256597463,0.206788154569657,0.101263703732958,-0.0233605441881341,0.117622911063601,-0.0775693041195999,0.0629207633123485,0.0249840508832597,0.000347036982301069,-0.114611859334914,-0.0245659990003699,0.179455746965299,-0.0162363587250743,0.352235230532992,0.0545385386669911,0.772410507894066,0.48111088346828,0.47604654645489,0.420942013070606,0.576980200933575,0.519889445670848,0.558646063433174,0.609111688703667,0.439038105958435,0.586702578152294,0.523935622424582,1,0.359121980487227,-0.0601672108008534,-0.0663237375981759,0.0560856635956525,0.0467641542983432,0.075035681906449,-0.1025772321414,-0.0498157006469464,-0.0564354826833762,-0.0163201581923216,-0.0745168365402122,-0.0902098092900422,-0.0362967838492893,0.0161027857069819,-0.385424607335657,-0.216703695113478,-0.136420134215172,-0.330643917164053,-0.28966732383191,-0.318611052328277,-0.272499638916659,-0.340073929787871,-0.18214852613511,-0.170646807137978,-0.382184348659595,-0.152250146475672,-0.152829255078881,-0.394617887447991,-0.228763611490709,-0.231325595588245,-0.312379172920079,-0.29870581875843,-0.111437957267418,-0.0769002971110444,-0.0663019069181254,0.0448656658298974,-0.111644444930446,-0.27638985893155,-0.467100393060705,-0.181449584806158,0.542212384284986,0.130182288966852,0.202459160025199,0.0713241238750128,0.304217231182051,0.179308020089258,NaN,NaN,NaN,0.288444230480436,0.414955798956419,0.640396695701744,0.333960650085535
tdmean_Dec_Total,0.376562407352263,0.104468233306138,0.131638232715454,0.0803742653122388,0.287045179069494,0.15651854578154,0.106209551590484,0.143354153006886,0.114239027825047,0.175010553310521,0.137609149338449,0.292494280497236,0.475748673256597,0.544295712252751,0.0256741309392976,0.216556762708367,0.237770294963796,0.425953612757092,0.492058971210153,0.504218625156656,0.383553195399066,0.14216407195637,0.287611711086909,0.270492392557457,0.349985424615782,0.961834072651091,0.464936197510818,-0.0499178731165844,0.161446285662978,0.196009108701956,0.31636743395578,0.382400380652169,0.342569078566323,0.161080544788544,-0.0135209699962777,0.101865100172137,0.205941358201843,0.198328511794105,0.848071221803231,0.175990555974778,-0.097051562727272,0.0977614097291093,0.116423410364757,0.148064719492382,0.16427928155921,0.108396512231993,-0.0903461379770019,-0.135286702615675,-0.105850719008913,0.0526575510094932,0.0215359763134141,0.618071561794308,0.550455991154277,0.0365416390973063,0.178980304143818,0.192773936268577,0.40792092489161,0.497409509269843,0.520775464404722,0.403345296374553,0.273873479666807,0.400442896607277,0.282059800636095,0.359121980487227,1,-0.0972932178602932,-0.00252286662821646,0.127453961699603,0.21350629793455,0.134156122499946,-0.0530305959677857,-0.0329514635100277,-0.0273544406557397,-0.166025592565253,-0.304132976196685,-0.0519600405511812,-0.0154418113301271,-0.0287652875768783,-0.254664188909308,-0.110325773344999,0.010223968929451,0.0123420968068216,-0.101634225192344,-0.179442707671917,-0.158687387957469,-0.235581868570901,-0.231234892062649,-0.326671691146092,-0.153201224613764,-0.164616595981764,0.0299494215072139,-0.273784567335092,-0.140349406726541,-0.0803865691050643,0.00627901342727979,-0.228774700059059,-0.115193067550569,-0.0402860189404049,-0.117868261432637,-0.138949277743739,-0.193894760942858,-0.11966212873358,-0.195090840160221,-0.2435032776082,0.427055562964189,0.0830621076057071,0.181153039162849,0.145975368739888,0.348706591768445,0.133161766575755,NaN,NaN,NaN,0.204141199692794,0.262143625569131,0.175528817610572,0.522580265062291
vpdmin_annual_Total,-0.403541937281828,-0.212248330729903,-0.116729774489237,-0.0135770150366432,-0.0936751223648654,-0.212069275426368,-0.245769865774714,-0.368746781252547,-0.228355686936623,-0.227171423760896,-0.14640017379666,-0.176152068629107,0.0179353792258975,0.170137583265791,0.164101972019104,0.06115755913178,0.185811892090031,0.144736502974045,0.110786641550232,0.231396046111927,0.217176552190589,0.253135907516067,0.0682394765364157,0.0281833201633478,0.0189893814523138,0.00551106685970957,0.39717466672411,0.225867257807946,0.137726273104027,0.215503655709535,0.221613606915047,0.215130786986365,0.424666336653447,0.49303083823671,0.420252872283683,0.197049773474978,0.0554423617104891,0.137380867078035,0.0387527830810144,0.497370395091796,0.236018154878318,0.179281509640282,0.199060944579086,0.246515873602884,0.266455915517659,0.480882147438374,0.559567649478246,0.474994840388476,0.274488710545659,0.062005228019706,0.205011266691502,0.0635542738917574,-0.180649849075738,0.0328338760317352,-0.0669297454566175,0.05516051875842,-0.000136126817172779,-0.120019377592919,-0.178782136129737,-0.39643393529883,-0.344266136162973,-0.318145398028026,-0.167737525759161,-0.0601672108008534,-0.0972932178602932,1,0.356855133209992,0.340720147615327,0.31686003019609,0.333300800098857,0.567897398950709,0.713184566619157,0.811220129871118,0.721021702978841,0.676733091120019,0.484766670158119,0.359592161801975,0.421606835065809,0.596968612876047,0.239662681293771,0.223814798284988,0.217301939316283,0.275297794556492,0.335243899008879,0.496705232133707,0.601774965266693,0.565650687062607,0.418855796631084,0.1772055223168,0.246980852008205,0.175530411843709,0.382848399885271,0.254575342005703,0.177205620436048,-0.0368407177123633,0.140984062435762,0.201887060774862,0.3008034369884,0.360172785636937,0.201691240330469,0.178263712760984,0.116113419396641,0.214913015766589,0.0339788077958268,0.283750309809699,0.172667231093311,0.161052295173583,0.123952558583376,0.236365668497015,0.0555080224817379,NaN,NaN,NaN,-0.049439573863855,0.0429150443996375,0.13901591606584,0.199492192641077
